created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-10T18:37:13-05:00,22.7836,70.5455,4.0848,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T18:38:19-05:00,22.7836,70.3441,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T18:38:59-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,502,,
2025-01-10T18:39:01-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-10T18:39:34-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-42;40:b0:76:af:1c:68,-47;98:35:ed:d3:9e:f6,-55;98:35:ed:1e:e6:6d,-56;d4:5d:64:ea:94:c0,-62",,CXG12B8GS1A,,,
2025-01-10T18:39:36-05:00,,,,-40,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T18:47:12-05:00,22.8691,71.2917,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T18:57:12-05:00,22.8264,71.368,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:07:13-05:00,22.8557,71.8593,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:07:28-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,502,,
2025-01-10T19:07:29-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-10T19:17:12-05:00,22.8691,71.6609,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:27:12-05:00,22.8691,71.7037,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:37:13-05:00,22.8557,69.5689,4.0996,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:37:15-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-36;40:b0:76:af:1c:68,-48;98:35:ed:d3:9e:f6,-51;98:35:ed:1e:e6:6d,-55;98:35:ed:4d:e7:5b,-59",,CXG12B8GS1A,,,
2025-01-10T19:37:17-05:00,,,,-39,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:47:12-05:00,22.797,65.8808,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T19:57:12-05:00,22.7543,66.9047,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:07:12-05:00,22.9252,70.5135,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:07:26-05:00,,,,-76,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:17:13-05:00,22.8557,71.1086,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:27:13-05:00,22.9812,73.7255,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:37:13-05:00,22.9946,73.9696,4.0996,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:37:19-05:00,,,,-67,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:37:30-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-10T20:37:31-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,-1,,
2025-01-10T20:47:14-05:00,23.0507,74.3633,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T20:57:14-05:00,23.08,73.3471,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:07:14-05:00,22.9252,71.548,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:07:17-05:00,,,,-36,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:17:15-05:00,22.813,67.9774,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:27:15-05:00,22.7275,66.9551,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:37:13-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:37:15-05:00,22.7275,69.4041,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:37:26-05:00,,,,-69,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:47:15-05:00,22.8424,72.6467,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T21:57:15-05:00,22.8985,73.2418,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:07:16-05:00,22.7543,73.2082,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:07:20-05:00,,,,-73,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:17:15-05:00,22.7275,73.7621,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:27:15-05:00,22.6715,74.5602,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:37:13-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:37:16-05:00,22.6554,74.8669,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:37:19-05:00,,,,-67,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:47:17-05:00,22.586,73.0114,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T22:57:17-05:00,22.5032,67.8172,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:07:17-05:00,22.4605,68.3467,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:07:21-05:00,,,,-61,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:17:17-05:00,22.4472,70.2296,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:27:17-05:00,22.3911,71.3451,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:37:13-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:37:17-05:00,22.3911,72.6192,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:37:20-05:00,,,,-40,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:47:18-05:00,22.4311,72.5536,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-10T23:57:18-05:00,22.5994,72.7932,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:07:18-05:00,22.4872,72.1874,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:07:24-05:00,,,,-77,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:07:35-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-11T00:07:36-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,-1,,
2025-01-11T00:17:19-05:00,22.4605,71.7174,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:27:19-05:00,22.4178,71.487,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:37:18-05:00,22.3751,72.1736,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:37:22-05:00,,,,-47,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:47:19-05:00,22.4872,70.8507,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T00:57:20-05:00,22.586,71.3451,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:07:21-05:00,22.4472,71.4199,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:07:24-05:00,,,,-39,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:17:22-05:00,22.4311,71.7952,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:27:22-05:00,22.4472,71.5572,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:37:21-05:00,22.4178,71.191,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:37:32-05:00,,,,-55,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:47:22-05:00,22.4044,69.8726,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T01:57:22-05:00,22.5299,71.0903,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:07:22-05:00,22.6154,70.782,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:07:33-05:00,,,,-40,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:17:23-05:00,22.5727,70.6264,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:27:24-05:00,22.4178,69.9916,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:37:24-05:00,22.335,68.9738,,-54,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:47:24-05:00,22.3056,69.3553,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T02:57:24-05:00,22.2602,68.8411,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:07:24-05:00,22.2335,67.9622,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:07:25-05:00,,,,-63,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:07:29-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-11T03:07:30-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,-1,,
2025-01-11T03:17:24-05:00,22.2202,68.0644,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:27:24-05:00,22.2602,67.9454,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:37:24-05:00,,,,-60,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:37:25-05:00,22.3617,67.6188,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:47:25-05:00,22.335,67.4876,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T03:57:25-05:00,22.2469,68.5634,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:07:25-05:00,22.2042,67.9988,,-72,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:17:25-05:00,22.1908,67.921,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:27:25-05:00,22.1347,67.4998,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:37:24-05:00,22.108,68.04,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:37:34-05:00,,,,-73,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:47:25-05:00,22.0653,67.8721,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T04:57:25-05:00,22.0226,67.1427,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:07:23-05:00,,,,-43,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:07:25-05:00,21.9799,66.7124,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:17:26-05:00,21.9665,65.6474,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:27:26-05:00,21.9532,65.5329,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:37:14-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:37:27-05:00,21.9398,65.156,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:37:31-05:00,,,,-76,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:37:42-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-11T05:37:43-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,-1,,
2025-01-11T05:38:02-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,507,,
2025-01-11T05:38:03-05:00,,,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,-1,,
2025-01-11T05:47:26-05:00,21.9665,66.6117,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T05:57:26-05:00,21.9238,65.7939,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
2025-01-11T06:07:26-05:00,22.108,66.6941,,,,,,,,,,,,,,,,,,,,CXG12B8GS1A,,,
