created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-19T17:37:25-05:00,24.8318,60.5753,4.107,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T17:47:25-05:00,24.0414,62.2599,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T17:57:25-05:00,23.6061,63.6149,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:07:26-05:00,23.3818,64.6036,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:07:27-05:00,,,,-54,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:17:27-05:00,23.1388,65.3132,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:27:26-05:00,22.9839,65.9403,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:37:24-05:00,,,4.1218,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:37:26-05:00,22.8584,66.4836,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:37:28-05:00,,,,-54,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:47:26-05:00,22.7569,66.923,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T18:57:27-05:00,22.6608,67.2953,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:07:27-05:00,22.562,67.6249,,-51,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:17:27-05:00,22.4926,67.9728,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:27:27-05:00,22.4498,68.2567,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:37:24-05:00,,,4.1218,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:37:26-05:00,,,,-51,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:37:27-05:00,22.4071,68.4337,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:47:28-05:00,22.3804,68.6763,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T19:57:28-05:00,22.3243,68.9021,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:07:27-05:00,22.295,69.0013,,-52,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:17:28-05:00,22.2229,69.1951,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:27:28-05:00,22.2095,69.3462,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:37:24-05:00,,,4.1218,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:37:28-05:00,22.1801,69.5064,,-52,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:47:29-05:00,22.1241,69.5872,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T20:57:28-05:00,22.0813,69.7124,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:07:29-05:00,22.0119,69.8848,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:07:30-05:00,,,,-54,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:17:29-05:00,21.9692,70.0191,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:27:29-05:00,21.9425,70.0771,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:37:24-05:00,,,4.1218,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:37:29-05:00,21.8997,70.2647,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:37:30-05:00,,,,-54,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:47:29-05:00,21.8303,70.2892,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
2025-01-19T21:57:29-05:00,21.7742,70.4631,,,,,,,,,,,,,,,,,,,,M40G530GS1A,,,
