created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-22T09:44:57-05:00,19.7101,65.2216,4.0552,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T09:46:00-05:00,,,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,507,,
2025-01-22T09:46:03-05:00,19.5579,66.6957,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T09:46:20-05:00,,,,,,,,,,,,,,,,,,,,"a4:c6:4f:67:26:5f,-44;a4:c6:4f:57:20:70,-47;56:ab:58:d2:87:a3,-48;4c:ed:fb:7b:45:00,-62;68:e2:09:8b:53:94,-64",,G8A90P9GS1A,,,
2025-01-22T09:46:23-05:00,,,,-56,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T09:54:56-05:00,18.415,68.7083,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:04:57-05:00,18.1186,71.6793,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:14:57-05:00,17.8809,71.1162,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:15:09-05:00,,,,-93,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:24:57-05:00,17.7394,70.3029,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:34:56-05:00,17.7394,73.5805,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:44:57-05:00,17.7394,72.285,4.07,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:45:01-05:00,,,,-62,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T10:54:56-05:00,17.7394,71.7983,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
2025-01-22T11:04:56-05:00,17.7687,71.1254,,,,,,,,,,,,,,,,,,,,G8A90P9GS1A,,,
