created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-12T17:25:21-05:00,26.5007,58.6068,4.0959,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T17:35:20-05:00,26.1482,60.2533,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T17:45:21-05:00,25.7958,60.5341,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T17:55:21-05:00,25.6542,60.4974,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T17:55:25-05:00,,,,-78,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:05:21-05:00,25.4994,60.592,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:15:21-05:00,25.3578,59.8657,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:25:20-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:25:22-05:00,25.3445,60.7385,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:25:35-05:00,,,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,502,,
2025-01-12T18:25:36-05:00,,,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,507,,
2025-01-12T18:35:23-05:00,25.3018,61.4542,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:45:23-05:00,25.2884,61.9989,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T18:55:23-05:00,25.259,62.4659,,,,,,,,,,,,,,,,,,"a4:be:2c:5f:dd:56,-76;d6:83:cb:86:03:06,-77;d4:5d:64:ec:14:70,-78;68:e2:09:67:d8:14,-80;88:66:39:41:54:cf,-81",,M157PE7GS1A,,,
2025-01-12T18:55:37-05:00,,,,-85,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T19:05:22-05:00,25.2457,62.6291,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T19:15:23-05:00,25.259,63.1342,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T19:25:20-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T19:25:22-05:00,25.2457,62.2095,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,,,
2025-01-12T19:25:38-05:00,,,,,,,,,,,,,,,,,,,,,,M157PE7GS1A,507,,
