created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-19T16:27:33-05:00,24.8318,44.6891,4.1218,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T16:37:33-05:00,22.8183,47.3625,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T16:47:33-05:00,22.1534,48.6717,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T16:57:34-05:00,21.7315,48.9616,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T16:57:49-05:00,,,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,507,,
2025-01-19T17:07:33-05:00,21.5339,49.337,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:17:34-05:00,21.3497,49.6742,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:27:34-05:00,21.2242,49.7581,4.1292,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:27:37-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:2d:89,-42;c8:1f:be:cc:4e:c2,-52;50:1d:94:a1:bb:2c,-56;50:1d:94:9c:f2:72,-59;68:e2:09:8b:90:74,-60",,D4C2GGBGS1A,,,
2025-01-19T17:27:45-05:00,,,,-56,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:37:35-05:00,21.1093,50.2419,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:47:35-05:00,21.0399,50.4814,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:57:34-05:00,20.885,50.4845,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T17:57:44-05:00,,,,-61,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
2025-01-19T18:07:35-05:00,21.2669,66.5614,,,,,,,,,,,,,,,,,,,,D4C2GGBGS1A,,,
