created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-19T16:48:23-05:00,25.3178,44.1276,4.0811,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T16:58:22-05:00,24.4286,40.676,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:08:22-05:00,24.3298,38.23,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:18:22-05:00,23.5954,42.8504,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:18:24-05:00,,,,-42,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:28:22-05:00,24.1321,51.6808,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:38:23-05:00,24.2016,56.1074,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:48:23-05:00,24.3137,57.9736,4.0885,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:48:25-05:00,,,,-46,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T17:58:22-05:00,24.6422,57.2366,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:08:22-05:00,24.5274,57.6822,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:18:23-05:00,25.0801,56.2951,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:18:26-05:00,,,,-47,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:28:23-05:00,24.8104,57.055,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:38:23-05:00,25.486,55.7458,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:48:22-05:00,,,4.0885,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:48:25-05:00,25.0801,57.8225,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:48:27-05:00,,,,-58,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T18:58:24-05:00,25.7851,56.3775,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:08:24-05:00,25.0801,57.6822,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:18:26-05:00,25.8118,55.7733,,-49,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:28:25-05:00,25.0801,56.8795,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:38:25-05:00,25.7717,54.9844,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:48:22-05:00,,,4.0885,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:48:24-05:00,24.6982,52.0836,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:48:27-05:00,,,,-49,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T19:58:25-05:00,24.3298,44.1596,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:08:25-05:00,23.8918,44.1688,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:18:25-05:00,23.1708,32.6986,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:18:28-05:00,,,,-45,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:28:26-05:00,22.8477,31.5084,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:38:26-05:00,22.5914,35.4009,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:48:22-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:48:26-05:00,22.7035,40.7172,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:48:31-05:00,,,,-44,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T20:58:27-05:00,22.578,42.8687,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T21:08:27-05:00,22.6902,41.2711,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
2025-01-19T21:18:27-05:00,22.2389,41.1139,,,,,,,,,,,,,,,,,,,,M293SEMGS1A,,,
