created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-10T13:16:10-05:00,24.3298,66.8589,4.1366,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T13:26:09-05:00,24.6128,65.7328,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T13:36:09-05:00,24.5701,66.0456,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T13:46:10-05:00,24.6262,64.6815,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T13:46:14-05:00,,,,-58,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T13:56:11-05:00,24.5701,63.0457,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:06:11-05:00,24.4713,62.2736,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:16:09-05:00,,,4.1292,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:16:11-05:00,24.3565,63.3722,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:16:16-05:00,,,,-49,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:26:11-05:00,24.4286,64.8585,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:36:11-05:00,24.4713,65.9083,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:46:11-05:00,24.5274,66.4988,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:46:15-05:00,,,,-51,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T14:56:11-05:00,24.5006,67.2038,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:06:12-05:00,24.287,68.7312,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:16:10-05:00,,,4.1329,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:16:13-05:00,24.1749,70.3899,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:16:15-05:00,,,,-53,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:26:13-05:00,24.0494,71.6289,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:36:13-05:00,24.02,73.0297,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:46:13-05:00,23.9372,72.4804,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:46:15-05:00,,,,-57,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T15:56:14-05:00,23.8357,72.2026,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:06:13-05:00,23.8491,72.5002,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:16:09-05:00,,,4.1366,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:16:14-05:00,23.9212,73.0266,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:16:16-05:00,,,,-58,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:26:13-05:00,23.9372,72.5628,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:36:14-05:00,23.8758,72.3751,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:46:14-05:00,23.8624,73.2784,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:46:15-05:00,,,,-68,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T16:56:13-05:00,23.7636,72.9809,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:06:14-05:00,23.7236,74.0322,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:16:10-05:00,,,4.1366,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:16:14-05:00,23.793,73.5576,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:16:15-05:00,,,,-63,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:26:15-05:00,23.7797,73.434,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:36:15-05:00,23.6515,73.2723,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:46:14-05:00,23.5954,72.7596,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:46:15-05:00,,,,-61,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T17:56:15-05:00,23.4966,72.5643,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:06:16-05:00,23.4005,72.5002,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:16:09-05:00,,,4.1329,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:16:15-05:00,,,,-62,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:16:16-05:00,23.2857,72.9244,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:26:17-05:00,23.1708,73.0587,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:36:17-05:00,23.1014,73.2769,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:46:15-05:00,,,,-63,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:46:16-05:00,23.032,73.434,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T18:56:16-05:00,23.0186,73.5927,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:06:17-05:00,22.9759,73.7667,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:16:10-05:00,,,4.1255,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:16:15-05:00,,,,-65,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:16:16-05:00,22.9465,73.872,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:26:17-05:00,22.8344,74.1604,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
2025-01-10T19:36:17-05:00,22.789,74.2107,,,,,,,,,,,,,,,,,,,,Y2EHY64GS1A,,,
